step,pain,instability,need_for_control,cognitive_load,neurochem_balance,fatigue,env_stress,reg_relief,nut_support,temperature,confinement,social_contact,noise_level,light_level,breathing,cognitive_override,pharmacology,meditation,exercise,glucose_level,tryptophan,tyrosine,hydration,vitamin_b12,motive,ability,dispersion
219,0.0969928376888748,0.039169453230369494,0.16131400218846295,0.01431712669491343,0.909641009490587,0.05659200679972156,0.1712699846403022,0.27,0.7949999999999999,22.691097030084283,0.19801795715285073,0.7495552098321643,0.048474064933350915,0.24943763152688614,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.04543716424142555,0.5352443553515316,0.5083134877228351
220,0.09689854273422491,0.029757963167640428,0.17295429387264027,0.01772349077939994,0.9310452649068703,0.05687120659794233,0.16504617971629396,0.27,0.7949999999999999,22.658156474588722,0.18847705902028028,0.753719041328092,0.04758752753897716,0.23817739706872104,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.049778393960970724,0.5444716516418313,0.5064768152656165
221,0.09545454808130474,0.029794668601286753,0.1725847631601203,0.01437814774348924,0.9073937671893838,0.0592913783015886,0.1651765489717294,0.27,0.7949999999999999,22.643550138769026,0.19580403280215347,0.7496422219660253,0.03235803932207648,0.24210124935761404,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.049600490724079516,0.5379689446123576,0.5052061128396568
222,0.10888300604877818,0.036894990336413205,0.18137987841140038,0.0162949877241411,0.9321711662608131,0.059332227604500166,0.15808210746610882,0.27,0.7949999999999999,22.653763995917792,0.19155937460836767,0.7724138377233691,0.03191961226481585,0.23425119488583093,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05533494457372304,0.5454477870279866,0.5082417947364098
223,0.11754684904109272,0.03418904706067688,0.17268961727199922,0.013104029443667786,0.9108652169028205,0.06615733062611784,0.16113762592966174,0.27,0.7949999999999999,22.65869125828121,0.18238516461228332,0.761525327629856,0.02887198460315134,0.2527245318100534,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.052560814103911,0.5351746232418609,0.5051420973386247
224,0.09585447543360726,0.033080428557132426,0.16253968797222001,0.011884213726448729,0.9286858843191591,0.06410783312724389,0.1637553852271088,0.27,0.7949999999999999,22.666164584757887,0.19080247526865515,0.767089421927837,0.027218976723961213,0.26185487608728586,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.040590834603551895,0.5413020585120922,0.5044056225502941
225,0.113978652015867,0.01667847999419989,0.15742497666853117,0.0021370554856056517,0.9270927149497085,0.07186040556744948,0.16582888230050108,0.27,0.7949999999999999,22.691150373944712,0.17729232795456173,0.7393524950306516,0.02423467442633474,0.2621711644434578,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.040784869032068405,0.5358766328535487,0.49949711871053487
226,0.11208231719794969,0.028953300039547117,0.1642224750842686,0.008337886857345015,0.9037061111370428,0.07097192115304626,0.1647882495849735,0.27,0.7949999999999999,22.68662203448744,0.15826699948840822,0.7350939759395091,0.036457635759688266,0.26466441072652713,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.04777199856835279,0.5303398061196126,0.5042740139803912
227,0.11571154953281493,0.06015447402722482,0.180412293141752,0.0067278862389878995,0.923527908149913,0.06598517273040867,0.16346207885012778,0.27,0.7949999999999999,22.756652919952085,0.14232263409189974,0.7240985261737167,0.03036402345252766,0.2669344738611459,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05523437024808367,0.5412484709366083,0.5150452214393374
228,0.115996955346703,0.04026965153863917,0.17948354347961504,0.016730926606996214,0.8982649147803243,0.0722438934744904,0.16943733017326854,0.27,0.7949999999999999,22.76756635218746,0.16646204013919103,0.7376350965113158,0.0435077362825827,0.2660744051046844,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05796577365196222,0.5312695323313279,0.5087216655795789
229,0.0938824037351603,0.02910890842481402,0.18366319719631458,0.017734256809367778,0.9149419984241778,0.07369959254308936,0.17321242989038882,0.27,0.7949999999999999,22.771431705549496,0.1772467256317291,0.732700282979646,0.03856227894164577,0.27114147221470186,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05409886814667604,0.5396655726368746,0.5069864582817295
230,0.10114799387222298,0.03613507643718963,0.19102059385279382,0.023034785447635996,0.9200618213814905,0.06322367782770222,0.17798132076429346,0.27,0.7949999999999999,22.785992799045033,0.1874272761232208,0.7361045287422715,0.046100271625762926,0.2768523958675094,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.061681533603895486,0.5431395808650387,0.510585068294514
231,0.10067696210629444,0.039403334085647834,0.18413417874083066,0.022533410826406565,0.9330655386720869,0.08037500337120462,0.17136031596416257,0.27,0.7949999999999999,22.78096347759408,0.17445247781381484,0.7434829629133424,0.043709852971359056,0.2701747882060455,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05598448846728053,0.5415331566364793,0.5118306822526361
232,0.1091184668837312,0.04059727009006638,0.18489625621106046,0.021283637867170628,0.9103660513902503,0.06842325889758574,0.17038880683091068,0.27,0.7949999999999999,22.794673669162066,0.16302289396024966,0.7448775700361716,0.05337056024137507,0.2701384804473571,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.060432999085212796,0.5368268504819427,0.5109408698409584
233,0.10551370137020398,0.05520747654657569,0.19678672155519658,0.02129135710376765,0.9430424552667437,0.07162680407033753,0.1677916517567314,0.27,0.7949999999999999,22.783398626909584,0.15604564949754002,0.7523433909193165,0.06461745895930342,0.2630797490171564,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06163233056039347,0.5495669872768587,0.5163186764856744
234,0.09220798804427857,0.06491468479112274,0.19146280848278868,0.0025152763388908064,0.9396355904079244,0.0746969540706161,0.16860224434031415,0.27,0.7949999999999999,22.810974803964672,0.14771100155328865,0.7493898257149012,0.07004459736962704,0.26675740275832516,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05239820552593283,0.5507613158723188,0.518179016636962
235,0.1062948021352435,0.05977637380499779,0.19981672311488197,0.0222104893561099,0.9131842467828017,0.07244866860823296,0.161003596681004,0.27,0.7949999999999999,22.831986120253138,0.13930824608777723,0.746172203383228,0.03984606691521365,0.26441002674116326,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06597443148899677,0.5411460467346699,0.5176350333210503
236,0.12288002089041641,0.046428695414079076,0.19560922353465213,0.0061012517895681784,0.934821498668495,0.056118101411707894,0.16152508567571908,0.27,0.7949999999999999,22.83278510083078,0.14506570804471575,0.7323611863447821,0.023152289185149937,0.2626334941596396,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06361895648147792,0.5497688434187162,0.5116902503138898
237,0.11762131405685106,0.05143575901164872,0.19898846974649043,0.004667644407924955,0.940857615646616,0.07525776590159397,0.16340715180842807,0.27,0.7949999999999999,22.83273897774735,0.14915813306204756,0.7310663610259741,0.00793384522966,0.2808559479580018,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06131260107927673,0.54945008485855,0.5136345918132874
238,0.11841633347392472,0.03614971532670038,0.19559536811347994,0.02701813067698281,0.9184780556421914,0.08369580244326112,0.16534426265193689,0.27,0.7949999999999999,22.81418363066774,0.1394578869816874,0.7254725424166086,0.01005846185070063,0.296571967415056,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06499110359199478,0.5376844059687883,0.5090858817710436
239,0.11303205929993132,0.04313251699557331,0.18708810454309702,0.001119590686290417,0.9120008230974329,0.07161128819298404,0.176563665953125,0.27,0.7949999999999999,22.82313475988414,0.1586798227082403,0.7258027704880468,0.035478236454920875,0.3027687939235882,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05780251137452666,0.5392612533344479,0.510717418083369
240,0.10821947625849222,0.039203939243867364,0.18215565759518412,0.01390959064224177,0.9063552334368518,0.07053883296461361,0.18145074667609382,0.27,0.7949999999999999,22.839179971593268,0.1766681703540591,0.7377168496896104,0.04379198481454545,0.3069151377985491,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.058944613412437896,0.5348585459403223,0.5112894807233036
241,0.10429346361072572,0.0352402591375746,0.19987867968028766,0.02595948472535537,0.926694500146768,0.06736654097869152,0.18230980378986245,0.27,0.7949999999999999,22.820736283297414,0.18630079204014716,0.7417399549392447,0.033807580432012485,0.3147909786178367,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06779308830579966,0.5448708764023593,0.51285009504452
242,0.11697491131130702,0.04202783924587649,0.2033946830116002,0.011522213663526284,0.9219311198844962,0.06805583488791128,0.18476654498460526,0.27,0.7949999999999999,22.817784784995812,0.18727657557289815,0.7301414633264589,0.03635892366839628,0.3119633764278328,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07105555390545615,0.543598844919416,0.5154097808328955
243,0.11297123234880997,0.05194430513870015,0.19782621277730472,0.0,0.9216752393389448,0.06721901888357881,0.18600328284839168,0.27,0.7949999999999999,22.81567158787327,0.18734052385319688,0.7398224670431712,0.04839925686404234,0.31589270566568023,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06625949311426582,0.5438628296003829,0.5183192218162617
244,0.11437192434007087,0.05842602167980462,0.18549494113126178,0.006929859551384721,0.9160506246476611,0.0805364776978284,0.1877371357072268,0.27,0.7949999999999999,22.811188388509105,0.19056247678888902,0.721440871731306,0.0249533917245381,0.32599107856224396,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.061043660709632006,0.5354434161421331,0.5192779571867459
245,0.10679683803806961,0.06234952971455645,0.18820773964443457,0.0,0.928207183212061,0.06712551691481546,0.18768440718034832,0.27,0.7949999999999999,22.834753300946392,0.194204915174646,0.7365847464286442,0.025526494003308788,0.3336832305259602,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05994183574416896,0.5441080468571691,0.5210730600202557
246,0.11289743606063955,0.03609119607636993,0.18351745559650062,0.01135377440416424,0.9204880338558963,0.06357229356586244,0.1857127734564393,0.27,0.7949999999999999,22.861364892778518,0.20936380558532308,0.7400133050573139,0.007318771954927118,0.324184215284809,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.061929313139987924,0.5392790375112041,0.5127159858186308
247,0.10685810406336346,0.04397155684788962,0.1831740195244955,0.005699550878986694,0.9339518105806025,0.05492173308580184,0.18824961681716276,0.27,0.7949999999999999,22.878832953842334,0.21546810719423504,0.7491755092542132,0.01107499442639598,0.333115581459633,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05852169744892448,0.5466297677522673,0.5146514236981043
248,0.09590329435293113,0.0598226463995655,0.17305023256360552,0.025428545283428597,0.922421567068289,0.07402754223457117,0.18873257024823853,0.27,0.7949999999999999,22.91463263542166,0.21213937434879887,0.7471428301191119,0.0019573676637101804,0.34364374016120036,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.053278197472523645,0.5361591911398887,0.5189017405396626
249,0.10874381512282699,0.08254814111294073,0.1768453413076623,0.015374182393485512,0.9160751994811617,0.07363179816308445,0.19170536980185598,0.27,0.7949999999999999,22.909739235563872,0.19953934592646128,0.721541680775041,0.009852765415052063,0.34118939884935345,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05772474867730368,0.5343523793053105,0.526195490514296
250,0.10334796751589594,0.0599585678870411,0.17938669806561014,0.021425042091903948,0.9241564736778365,0.0762183880568198,0.1971857665562438,0.27,0.7949999999999999,22.919494135520694,0.21979160859428462,0.7331960559897698,0.006670318074266057,0.35725932309580627,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.058120024477847365,0.5368208724243178,0.5202673141330445
251,0.11240842846011437,0.053045226523934765,0.18770317968328248,0.014187000956075878,0.9116502867068529,0.07036285530706027,0.19896562815494187,0.27,0.7949999999999999,22.89745587258734,0.22016388032671755,0.71592891294892,0.0,0.35702481446384005,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06644255318435169,0.535162252338422,0.5201210392367575
252,0.11303244592188011,0.04378123449766429,0.1866474134331945,0.022477231050990136,0.9212094964229411,0.06837480742100069,0.20436092293154468,0.27,0.7949999999999999,22.906314287625797,0.22289011535663514,0.7020278181736987,0.0,0.3659172884683711,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06691251657822689,0.5370627972305642,0.5175922373236072
253,0.1067066463906928,0.04547499998722303,0.18859642316092876,0.019427025086344342,0.9110718913071614,0.0718382790006575,0.2091943889019839,0.27,0.7949999999999999,22.9190840627695,0.2396812987972377,0.693943183642305,0.0,0.3598936491633462,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06759413278161802,0.5345302447643572,0.5193743268985687
254,0.09081585140118223,0.04168492844603519,0.1740715035598569,0.020244015752070167,0.9285285483979817,0.07747903683914158,0.21674392692353986,0.27,0.7949999999999999,22.902009017446172,0.25566794449839025,0.6978388602200543,0.02682346460089939,0.3562243105873263,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.054995176636404644,0.5367547850592904,0.517751506670193
255,0.11496117708426334,0.04869813580525757,0.17730136454027529,0.00813880776960792,0.9235782852163391,0.07627345973423957,0.21217643481394804,0.27,0.7949999999999999,22.918119712937273,0.24953558865746264,0.6942314087883554,0.01235724200944269,0.3505013801448132,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.0630171988641025,0.5331825798550722,0.5216883625803127
256,0.10625381013982327,0.05948593584363132,0.18140980323434647,0.021860766131279057,0.9349606787362933,0.0726299492523702,0.2123782452735626,0.27,0.7949999999999999,22.945391930971972,0.2595516805760968,0.6884319941571513,0.01291214423235094,0.3302496816124449,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06331902083842868,0.5387705367648467,0.5244220480393137
257,0.11061417939732676,0.053030547312107434,0.19060985159346114,0.012096124582104064,0.9317828669347507,0.06644712176984746,0.21510573726540386,0.27,0.7949999999999999,22.957081477337855,0.26752881877315204,0.6912490193387059,0.015059265562502498,0.33356278736972034,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.0685428025760839,0.541666966258882,0.5234457984076908
258,0.10623922728520822,0.05341024175722163,0.18565642573092345,0.0254756207950529,0.9097966917501733,0.0697791578676198,0.2080333386001396,0.27,0.7949999999999999,22.945173548809787,0.2524787735187358,0.6901048659034049,0.008604798757330123,0.3233656077274966,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06939520628445471,0.5322144029789977,0.5236098625533395
259,0.09806104740929428,0.04859023849204041,0.19656498824234483,0.015571251067838077,0.9192665811915635,0.061770914419806096,0.2063491994513636,0.27,0.7949999999999999,22.946755221597034,0.25332432285799794,0.6812737758117764,0.0,0.31352328760635656,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06969562258309558,0.5422770528511687,0.5218402380918745
260,0.10506261976198776,0.033364025040925685,0.20357448645093756,0.0,0.9145416689028482,0.0639126712772338,0.20776936871248375,0.27,0.7949999999999999,22.943413761804507,0.2645700535152935,0.6885672087908439,0.004861999306291363,0.30929078199496,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07239559274650112,0.5427884194728431,0.5176364960476442
261,0.09483153436921361,0.027330240043239556,0.1969479214916159,0.030554584216422646,0.9282390464009752,0.07370951745476648,0.21092743512515766,0.27,0.7949999999999999,22.93851768899435,0.2665193415478737,0.6729984311304038,0.0002976080064619876,0.3120685240278825,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06917763875108797,0.5416864600657659,0.5154477379046303
262,0.10488844461202132,0.03200688681451729,0.19054454458333192,0.022610111461002648,0.902865897257155,0.0646994740350758,0.2176809011079655,0.27,0.7949999999999999,22.94930386327319,0.275187376652428,0.6605865753084088,0.004248411693082655,0.3176943603032146,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07143243465825419,0.5332777814648572,0.5168420075277199
263,0.11207509861823424,0.05077648323487269,0.1971981934331246,0.028998975488044407,0.9210152501855912,0.05963323141639499,0.21794890939222838,0.27,0.7949999999999999,22.925005589803813,0.2590017745136419,0.6621137127954878,0.03601764391310828,0.3111504085936354,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07748880579102901,0.5389731026959969,0.5244889445353673
264,0.11629052058317262,0.05834410277010863,0.19570042525825257,0.019688585312907167,0.9111288966071721,0.08383508430808154,0.22090300227723011,0.27,0.7949999999999999,22.92929503794766,0.2664747980789238,0.6627579386881363,0.060789200118561815,0.29207693653664984,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07504071677924286,0.5310750320873426,0.5266630552353034
265,0.11977640308955431,0.050939107092367895,0.20367825248992047,0.028667431649015113,0.9245992343255693,0.07061396003929496,0.21601651801825672,0.27,0.7949999999999999,22.924117127388154,0.2535107779410397,0.6795041776544466,0.06667642185432404,0.29516162481864294,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.08165823410075859,0.5379608432147832,0.5258301578321484
266,0.11360639407830646,0.03777594057178832,0.201663804104284,0.018566018252424887,0.9119057349707268,0.08911002933175227,0.2103267575562043,0.27,0.7949999999999999,22.896964698512356,0.24283811900055385,0.6880964905327255,0.06281938452492934,0.29487883391829417,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07608463980562213,0.5323987075734427,0.5207024661856162
267,0.11670921220121538,0.0453101036572542,0.19138936960709196,0.02979043963391493,0.9264983481823665,0.07503234876701877,0.21224293280706097,0.27,0.7949999999999999,22.867108277454605,0.2336497314655522,0.6774117182964737,0.06422542505520912,0.3064668186673513,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07236573385848694,0.5360787246755087,0.5207973195691263
268,0.12257717596164691,0.03627328794634893,0.1950270791920911,0.025842087878349466,0.9157918920425757,0.061342652053946636,0.21046472633372038,0.27,0.7949999999999999,22.859067481466834,0.23785142571667342,0.6832508269863039,0.055992801471544375,0.30709897040917145,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07784895338303845,0.5358205657687525,0.518833280864526
269,0.11185478392498956,0.030695005210990417,0.18532483778044723,0.016964898100381088,0.9149735545238222,0.08205192092689746,0.2051138412132737,0.27,0.7949999999999999,22.84728340469916,0.23220674947236705,0.684679503232776,0.04406815704713609,0.3017848175003732,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06668246224365522,0.5317023190524478,0.5158339306080859
270,0.11067715541090818,0.04082324956916603,0.19319161972277554,0.02859632832714318,0.9221880312015299,0.07212215229455719,0.2018084023057987,0.27,0.7949999999999999,22.825214509634243,0.22551986785021647,0.6864744121867967,0.044440053074652,0.29697026623537126,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07124538222817738,0.5373568357525361,0.518588905085682
271,0.11889713093755133,0.04320193266907364,0.19126327351417222,0.03391021464964593,0.9095613760436903,0.08366607561975116,0.19727187245248942,0.27,0.7949999999999999,22.807568684955545,0.22326536249549997,0.6882101867378213,0.040214569689326116,0.2846110162579571,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07259505720170246,0.5293514198405058,0.518448587613299
272,0.1270500422912959,0.021720385028144856,0.19618048272392463,0.014098283417142766,0.9069475087789125,0.07196709485571166,0.19971109365658885,0.27,0.7949999999999999,22.839673950279266,0.22041548804473496,0.6735472894095851,0.03715025411409384,0.28596167287308094,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07459512795013687,0.5333237921007268,0.5115885382713339
273,0.12685087863866754,0.0284750330770051,0.20706836030876344,0.016029640997419957,0.9120635155782092,0.050799048010370655,0.20201689963167888,0.27,0.7949999999999999,22.863192028932197,0.22435457205476794,0.678154772907958,0.05339144823540935,0.27887530523091586,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.08212597175598252,0.5412839615973091,0.5151915646852957
274,0.11847881242303059,0.030175197811426156,0.21119007143235016,0.019540128242189644,0.9311846265176215,0.08055612284498928,0.19965971604840932,0.27,0.7949999999999999,22.852797182091678,0.22119488435814835,0.6684554628987888,0.03368817242313597,0.2819525118369922,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07805108746076,0.5427021687997466,0.5165749464129987
275,0.11627924083129404,0.04516239406304736,0.20370759309520253,0.019491321663634417,0.934944255164965,0.08703274596928774,0.19332088862733438,0.27,0.7949999999999999,22.87637092489171,0.2123111249122571,0.6738956673578682,0.037826718385388855,0.2606020300408053,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07249639924207482,0.5413540613039582,0.5198514207381163
276,0.12177688206342088,0.052556085617630026,0.1965808932949893,0.002820962042159862,0.9344873081809798,0.06910433244833727,0.1804410241036091,0.27,0.7949999999999999,22.912836459837983,0.19894859478546503,0.691524696192257,0.013882946096363882,0.2512879368962838,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06852185503378103,0.5445693468626974,0.5200890927402547
277,0.12003395661539286,0.03951754124983105,0.19519246342899294,0.01547957457535353,0.9158307579919425,0.06661687680438193,0.18385449724977992,0.27,0.7949999999999999,22.930393414321458,0.2035605249418713,0.6895608085370604,0.024390403581548016,0.24858281127394535,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06884775920085193,0.5394156449363068,0.5134627135385704
278,0.11672689333501064,0.05087255808267229,0.1986375260963868,0.023284607739136445,0.9282905112961592,0.07029001450228327,0.18194222512776698,0.27,0.7949999999999999,22.906425691850675,0.19474583874268597,0.6934101907565614,0.025530444471224684,0.25484632545888003,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06993178882289011,0.5426284697183256,0.5178964194843964
279,0.11181746407459452,0.0400408037350759,0.1980757841056747,0.010834688391573274,0.9329748871887404,0.05433453504749282,0.1823143183800997,0.27,0.7949999999999999,22.921435222675864,0.1873291210616914,0.6880457632183339,0.02452742313804824,0.2603029486695318,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06731048636459216,0.5492619553266391,0.5142082645566437
280,0.09797004785368535,0.03679320316758173,0.1900061475516465,0.0011113213995100433,0.9223677769075168,0.054455798273218226,0.18365831679484074,0.27,0.7949999999999999,22.91872827572708,0.2038425446246131,0.6892261470992503,0.011574030392160295,0.2607517957744078,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.059562765486677036,0.547092626839289,0.5125014393814591
281,0.1136850335812001,0.06433792188801643,0.191884174309509,0.028134124176884795,0.9305508719923632,0.06989114679316752,0.18330709983646754,0.27,0.7949999999999999,22.875592311112516,0.1958627715360285,0.6880791799854729,0.024879864396511308,0.25829202312891836,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.0663805488695014,0.5417308882883497,0.521221457356324
282,0.11208473292859286,0.06535966333422247,0.19205538149354967,0.01916965048531422,0.9339814840388151,0.07957279214883531,0.18292172592889003,0.27,0.7949999999999999,22.880358630215934,0.19736332592836356,0.6903723666129576,0.026393762988633003,0.25485169571442606,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06333871269980725,0.542037546583577,0.5214748571169152
283,0.10461670899489564,0.05766773587194232,0.19734434511801888,0.02465420867493364,0.9257912670345222,0.07444453501201567,0.18818791106662974,0.27,0.7949999999999999,22.849465730235867,0.20828700281529478,0.678063923648997,0.03906745393948588,0.245249020127903,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06613271718545546,0.5425081951255205,0.5196191004591626
284,0.10490536440166474,0.06739369223860596,0.20244715769726818,0.019155697946914723,0.9259819545889331,0.08382541169197406,0.19121705145201642,0.27,0.7949999999999999,22.852283502502157,0.22041688278895177,0.6819283345386081,0.03921060625767013,0.24870707558589167,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06792638620774114,0.5418942608917072,0.5241004056546346
285,0.12130559071161233,0.04673804102300361,0.2145975526173762,0.010961554845004195,0.9206861762245887,0.08297914113245478,0.1878229395166365,0.27,0.7949999999999999,22.84631264504161,0.2327031224590232,0.6947760901976174,0.0343054076482239,0.23465412061765606,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07768386388175955,0.5413645026156452,0.519724577859042
286,0.12796916120513838,0.04480695374980316,0.211483559973548,0.0,0.9223250250025504,0.07442024836311407,0.18126899026579585,0.27,0.7949999999999999,22.8646089008315,0.21769239349163097,0.6973680120912188,0.023902104865826765,0.2320420878670765,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07628896193561563,0.543289095229493,0.518155030025623
287,0.1316501242996333,0.05589962355133583,0.21323884644300795,0.01865029569289062,0.9205076938350395,0.06496259518420637,0.1824128141141117,0.27,0.7949999999999999,22.861463319728873,0.21952313459047004,0.6840097294960528,0.014735517769447388,0.23155632358279982,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.08063127722860708,0.5432775581971222,0.5203475697628608
288,0.1320302767149945,0.052873192409989146,0.21103707709804997,0.010965955236426725,0.9261767898206427,0.06715580234033984,0.17827179139471916,0.27,0.7949999999999999,22.870129769014547,0.21279486710146064,0.6806809717582917,0.013902944739381314,0.21600704532690743,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07800210942130609,0.5446296297110065,0.5194482282556241
289,0.12037606617833897,0.05676673729945321,0.20981504686339653,0.018143820232244826,0.9215205798562024,0.0658606856919146,0.17643185236735565,0.27,0.7949999999999999,22.839817418109906,0.19936712766861328,0.6798490382515886,0.00922111835517714,0.2300942480628062,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.07536597568203936,0.5446531429182735,0.5196658841551195
290,0.10940023712489315,0.04523071078213705,0.1924447236314109,0.03244995879160602,0.9325317368205661,0.06074639063439164,0.17792435485791547,0.27,0.7949999999999999,22.826617311868965,0.18541741701441,0.6635261917520173,0.019998798285213837,0.2290483816998339,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.06550391241021218,0.5452259270257975,0.5141000560712534
291,0.09230490211162094,0.04386905183250377,0.1862214384269003,0.014160133722198594,0.9123934997417397,0.05107473709586188,0.1761083082881424,0.27,0.7949999999999999,22.791529220859385,0.1817876361090365,0.6626200800836383,0.010520880694928623,0.23614738886792982,0.3,0.3,0.0,0.25,0.1,0.7,0.5,0.5,0.85,0.7,0.05867270431175113,0.5438161240474415,0.5133677303640244
